url,label
https://us3.campaign-archive.com/?u=1a9f7b7992a69318ee7be20cb&id=c18a7506b5,phish
https://q-r.to/bfJaqL,phish
http://storage.googleapis.com/belanovina/monica-auhfwrih1.html,phish
https://share.hsforms.com/1_7Y8IFqFQ-e_8DQHsW2Rwwt1y0p,phish
https://1-bdmbet.com/not-allowed,phish
https://docs.google.com/presentation/d/e/2PACX-1vRsHvhrG0hIVQj4oFk0UutN8YaFWpfJGT0V-FsbvKXVVUneFtvvipq9ocLjGbQcM_3iFQoc65JHJQhR/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phish
https://l.ead.me/bfGOcV,phish
https://docs.google.com/drawings/d/13o7Irfy9q_Lma3AlJBEb6TOwidSeBwzMVrCNfwApR6I,phish
https://docs.google.com/presentation/d/e/2PACX-1vRCibPpa4nASzZUI1Cx_q6ykaVhah3vMehyZTr5-aZ4-g7AU2FLCwKLP3kJhULm48y36TKot1N_-AE8/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://us14.campaign-archive.com/?u=3369b66a816ec2fae229302c9&id=548dd90e06,phish
https://share-eu1.hsforms.com/16Z3u1yLLS7KhFi96pH6TGA2eycld,phish
https://bit.ly/3YFJY38,phish
https://q-r.to/bfU5zg,phish
https://q-r.to/bfNjLX,phish
https://us16.campaign-archive.com/?u=e9ccb27316c709e31dd4afbff&id=6d1495a69c,phish
https://new.express.adobe.com/webpage/2KrlFDcV1kEIR,phish
https://app.jotform.com/251941652270556,phish
https://app.jotform.com/251711450367150,phish
https://docs.google.com/presentation/d/19QSG2Muat5zhId0PinI2KXt9SqUefTrcP2m9nUdZxQg/edit,phish
http://new.express.adobe.com/webpage/OWynUwakIfzZp,phish
https://eu.jotform.com/app/251832964153157,phish
https://docs.google.com/presentation/d/e/2PACX-1vRjWAyy_fP5a7IMox6tyglx-B4UEUehZNFMYgwdEZqeu1A9sNrUpMxi3EPM3dRYhff31EZfskk40Ecd/pub?start=false&amp;loop=false&amp;delayms=3000,phish
http://brennerdentalny.com/?nBefNghRDc,phish
https://q-r.to/bfMQew,phish
https://www.dropbox.com/scl/fi/weuinmidl0cdfzp9486lu/BT-INTERNET.paper?rlkey=9n1jcnjt5giwndf4njp2tlkzl&st=wb6o9025&dl=0,phish
http://allegrolokalnie.pl-kategoria8192478124785763.shop,phish
https://is.gd/oAGwX7,phish
https://docs.google.com/presentation/d/e/2PACX-1vQR3x-eoN_IPF9z0qJiNm7TylARm8p9mBB1lCnJtq5x5hZ41KZng_Ob6qmr_1B4NcLCwuIMso7TVMZN/pub?start=true&amp;loop=false&amp;delayms=3000,phish
https://docs.google.com/presentation/d/e/2PACX-1vS-9oEFJL34cudUaD-vjNzFN3tDbd7mWvFMg8ZOPPvOfH6mYXm4GTajO72LezF57cpdfpG2mn9SaSHj/pub?start=false&loop=false&delayms=3000,phish
https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://sites.google.com/view/viewbill-bt-1/bt&followup=https://sites.google.com/view/viewbill-bt-1/bt,phish
https://l.ead.me/bfKlDO,phish
https://ipfs.io/ipfs/QmUkZepTXbWwYtJytgQsBHJrdhRyv4a9Q2UGrpAjPw3DhE,phish
https://docs.google.com/drawings/d/1w8NdaKQ8Pq8QdRt_dKozYMJ3L8J9qn9dm8xVQh5_F7s/edit,phish
https://docs.google.com/presentation/d/e/2PACX-1vTh4rHdLudoJhbE4uMvKmRPjowUHPZ63Ge5uDsCXNiHXDIWIz-yNiJjdj3zUNWe59NCWcVA-cF6RTCF/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://docs.google.com/presentation/d/e/2PACX-1vSqS8kKKGdQRRenITZw14GRetFfT2arLtLczm-GwcRRv9pfKpTn5BAPCbhGw-Layi59Z9fgzJUu1rpr/pub?start=false&loop=false&delayms=3000,phish
https://bit.ly/41LWlfH,phish
https://new.express.adobe.com/webpage/NtoXMblFRDd0U,phish
https://l.ead.me/bfYk65,phish
https://us13.campaign-archive.com/?u=516b287dfe1cb56b301c22243&id=e74e7c7032,phish
https://script.google.com/macros/s/AKfycbz-0MaFrQtG43T8v91M4EeKUP4bnVgwQAJ9vHYESxnPFXhEBiPh5xKyPu_Fj_bu2fxz_w/exec&w=6503082b445ac34903e94d6d&c=b_6503275533363e49d0944f88&l=en-US&s=5OEN1vidmB3_nZR0B8JNktUP2gA,phish
https://forms.app/form/66508d79033ee15dbf597989,phish
https://docs.google.com/drawings/d/1HSZSpfQff5b1qEFGznPLJMisvXJbYPsUDNi5t_KQcpU,phish
http://allegrolokalnie.pl-oferta-234851.sbs/,phish
https://docs.google.com/presentation/d/e/2PACX-1vRcFzu5BTMZIkfNvBbtlSGcgtqNTVn0ih76dYhqOIOT31CKaD0vEcQzJ9iVUkY_PCJcXx2LSezfSwsc/pub?start=false&amp;loop=false&amp;delayms=3000,phish
http://allegro.643724.me/,phish
https://docs.google.com/presentation/d/e/2PACX-1vTZOP4EXAhULO8YYY3_jP_J76w9xoyArtDYeUuD6uBLGIjhI5SdRExX0OTtmvL0sT-pSM9qOKnsd99H/pub?start=true&amp;loop=true&amp;delayms=1000,phish
https://www.dropbox.com/scl/fi/sy1vgzqgzuaqgxaraofse/Dropbox-Add-Registry.reg?rlkey=fecimwyjewi092kzgb7hao0r6&amp;st=6waq8vzz&amp;dl=1,phish
https://docs.google.com/presentation/d/e/2PACX-1vTXp_Rk-sjjDMfVgWZavl_7cH0qFtidSR1EgqmYi1_1kF98RvtpRKQfb-JqgUjv8Y3QRRm5cBJjD3rJ/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phish
https://l.ead.me/bfSuca,phish
https://new.express.adobe.com/webpage/aDmSJwQnrX0TK,phish
https://docs.google.com/presentation/d/e/2PACX-1vQuOzrL2o2K3u_3skIJyx2VjootJFwsQnpoyXR1r5l1rXzruYdj_kSlosFEFCqJRLx-3KOn-oRIhLCk/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phish
https://docs.google.com/presentation/d/e/2PACX-1vTjPMqzJSXAgY6zAp4kgtidnhs3HWKYfNYKj1JYbkaRP59CZNgqF7Zu6VWsG1R4jrkPy46bPGfwzWU8/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://q-r.to/bfMSbC,phish
https://bit.ly/3YmPY0T,phish
https://linqapp.com/ja_man?r=link,phish
https://docs.google.com/presentation/d/e/2PACX-1vQ5RMp6wMbDfFMd7mjEKdDEpydApPXJM1BXtoWVS43MeYFg7o3dVZt3LFP94RMXvV2mXJlAS7Gh475n/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://docs.google.com/presentation/d/e/2PACX-1vROSdK_gINjoQr1K05GsoZFL9zodJQ7UG-foOwxixfnGCH4pdGu9EUqMMj4EgCVZVPKBUaA0WQDKAcZ/pub?start=false&loop=false&delayms=3000,phish
https://qrco.de/bfFiJA,phish
https://docs.google.com/presentation/d/e/2PACX-1vR1rj_QiPD2ym0Qa7NA9l_mtBHDyanI6ae0BIkZZmyIsEZpylTup1lgZv0iJF14LF4BOPRTRpaMq2Nl/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://q-r.to/bfHq9H,phish
https://ipfs.best-practice.se/ipfs/bafybeibjaza7liprcmpwtjf2k4btvsyka4kfmauug5q6f2sikmlpz774uy/index.html,phish
https://docs.google.com/presentation/d/e/2PACX-1vTaXdEzwuJ0MIih4WNlSPJu-aXqZsb9-MOwpUwY-UC-4UgkOWwDhVCyox2UUsbo004wB-OkkuwjbjyE/pub,phish
https://qrco.de/bfIzW4,phish
https://docs.google.com/presentation/d/e/2PACX-1vSFKovTlB9bog4a3zU4KRK7B0hVmbwtHkMuH2u0o3r-qdldaFHMZat6lr-5FDWdmP40ypONa5x-1282/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://new.express.adobe.com/webpage/iKOLAl69z74kY,phish
https://docs.google.com/presentation/d/e/2PACX-1vSEOFilX_xbEyak8_66CoFbQZuPBMt7XJxSyzD4IqLJPkxSIG1gzY0HWzGqgVYHJ5Ms0m5lCYogfqKc/pub?start=false&loop=false&delayms=3000&slide=id.p,phish
https://q-r.to/bfFjQG,phish
https://docs.google.com/presentation/d/e/2PACX-1vQWkHz9K5xJtaQx5ZzMYVmDfstkHQT2PY63xxotDtvnG3h9yTOhXiC8IONm_mVQNSKe6ZiWsCrjUFpK/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://eu.jotform.com/app/251961298149367,phish
http://suites-trezor-ai.weebly.com,phish
https://docs.google.com/presentation/d/e/2PACX-1vRoIwwGmNWyzWKJUHKR2Z0zdPNc88ZboVd4TRcCLvA0IsPiGTXKY7CTJDcqAWKsdKCyriqfEeawMfMW/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://q-r.to/bfJtpa,phish
https://docs.google.com/presentation/d/e/2PACX-1vRbGzOdm7bnvhBcsQB8GAYUOvAvFD2aiY6ewmcIFX-QxzIe7h6QZLf1naGzPbgdrc45b2N8LOzzyW0L/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.phttps://docs.google.com/presentation/d/e/2PACX-1vRbGzOdm7bnvhBcsQB8GAYUOvAvFD2aiY6ewmcIFX-QxzIe7h6QZLf1naGzPbgdrc45b2N8LOzzyW0L/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phish
https://trial-eum-clientnsv4-s.akamaihd.net/eum/getdns.txt?c=pbfkp9vh9,phish
https://new.express.adobe.com/webpage/0oHkheLzRAqvG,phish
https://qrco.de/bfXdXt,phish
https://new.express.adobe.com/webpage/OBKzAb9L7SYhR,phish
https://docs.google.com/presentation/d/e/2PACX-1vTgD1py1BwzC5z6sO8KrOkgHV_b9KqV14OFSCNxxRdD0AEiUWvCbOkct0TrnT6YZVH4ujCuV9kQHAj6/pub?start=false&loop=false&delayms=3000,phish
https://t.co/QasrTWZXc9,phish
https://qrco.de/bfGaTe,phish
https://bit.ly/assistenzaclientiwidiba,phish
https://docs.google.com/presentation/d/e/2PACX-1vQWoW3YA7AZM9Q0qMadTAEFDcWolLlIof1IpssM2yZONqYoKJZTuDqANVxzDLGT86Z719aiYCjug_XO/pub?start=false&loop=false&delayms=3000&slide=id.p,phish
https://q-r.to/bfTinR,phish
https://ipfs.best-practice.se/ipfs/bafybeicpzmzp67z7j64n37lgmkgqvaxq2ddu46exvqldxqcwf2sxbkr7ae,phish
https://qrco.de/bfOB7a,phish
https://bit.ly/wlcmgift,phish
https://docs.google.com/presentation/d/e/2PACX-1vT5cOTnQJK_pYI7HRM8MLOZRBsLqyH5z3R68kW6ImrR6fHEPrEx0fPB3rMmSwAxpgu2lX1PS7MfVKy0/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://docs.google.com/presentation/d/e/2PACX-1vSCBK1nirQcFC9jyTfiWWAK56l0pRFdZ1B5w2hrkXc6dIr5_UZZpcDHhnpiqrhlZTeMJ__5o6Bo_fmp/pub?start=false&loop=false&delayms=3000,phish
https://cpcalendars.20-81-224-207.cprapid.com/ap/signin?c_ds_na=TeKsLiQNQF8CAqxkQejuRNYnIY0BNPEnCalsBPYuJX&amp;c_ds_no=text%2Fhtml%2Capplication%2Fxhtml%2Bxml%2Capplication%2Fxml%3Bq%3D0.9%2Cimage%2Favif%2Cimage%2Fwebp%2Cimage%2Fapng%2C%2A%2F%2A%3Bq%3D0.8%2Capplication%2Fsigned-exchange%3Bv%3Db3%3Bq%3D0.7,phish
https://away.vk.com/away.php?rh=7ea9d089-aac9-45e0-83e7-91853370b42b,phish
https://storage.cloud.google.com/lllumin/karaownautoindex.html,phish
https://docs.google.com/presentation/d/e/2PACX-1vR2CD6etbJ_m-AnmOwQlxKL2W-o28riLU1NrGO2lZOA5F9anDJn1CFjVUaBV2Py36RF9TacvJzs537P/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://l.ead.me/bfJtpa,phish
https://q-r.to/bfKAqH,phish
https://new.express.adobe.com/webpage/EAU9YK0N6Sgev,phish
https://www.dropbox.com/scl/fi/3mrdkb1nenkhdnn6ojsrk/BT-NEW-VOICE-MESSAGE.papert?rlkey=8b0rb18nap7dmm76kmh6idmbr&dl=0,phish
https://l.ead.me/bfKAVx,phish
https://docs.google.com/presentation/d/e/2PACX-1vRIdveaw4Khg39HgfCeW1mJuL2K8gVs6RMeGuZCFHnlHB70pl8ZdQL5Vmp57jmPkjbo-kZTFQVStuhg/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://q-r.to/bfIav7,phish
https://docs.google.com/presentation/d/e/2PACX-1vTuMfiILcZtsgPlMdAW2kWgXceCxhmrZWRu7i-q155l_kpn6rIBVSGCA_Qqca8bDEkIFvSZsyscvV8m/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://qrco.de/bfMRkZ,phish
https://docs.google.com/presentation/d/e/2PACX-1vRJx1OqanR2GxMLq8r6VYMo8DVt8WQM7WJ0x3ryE9PKfRJGqhdkaUaeZLCF2LfAfWZrNF06MxsQLaXr/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://q-r.to/bfQBBF,phish
https://qrco.de/bfRN0D,phish
https://sites.google.com/view/absorklminoddjhajhd/,phish
https://new.express.adobe.com/webpage/eitDJNyqXxVvz,phish
https://bit.ly/3Wni7Ub,phish
https://q-r.to/bfeugO,phish
https://l.wl.co/l?u=https://qrco.de/bf5A8VSCkmascuuasdwetwrcaxza,phish
https://rp.mockplus.com/run/aszjRcP0Mw/mDPDAMShFE/backToHead?cps=hide&dt=iphoneX&ha=0&la=0&nav=0&out=0&rps=hide&rt=0&as=true,phish
https://bit.ly/4cCIjjd,phish
https://docs.google.com/presentation/d/e/2PACX-1vQWdcDQs6wP29edgJcJmLJVNueiZWGQ-2gUuMVSXyJ0IWnxOsajmanYk-SmcKgA8qCkxQQO2xFLRExf/pub?start=false&amp;loop=false&amp;delayms=3000,phish
https://sites.google.com/view/cx324/inicio,phish
https://sites.google.com/view/webuoi/home,phish
https://share-eu1.hsforms.com/1B9eZD9eJSRudjAiu_39x2w2exejo,phish
https://apptuts.bio/detalhamentosluiza?gclid=EAIaIQobChMI8KinhOO2_QIVzylMCh1KoQmjEAAYAyAAEgJElPD_BwE,phish
http://acir.postofficeweb.com/grupoacir/11118453-afm-5bAUwOnFbA,phish
https://docs.google.com/drawings/d/1H_Ewh15QjDeZ9a6f4duIe3Ompdgg78ekAdXuuo_ax98,phish
https://sites.google.com/view/preezaiuo/,phish
https://docs.google.com/presentation/d/e/2PACX-1vQqzqijxh4F1Qmm0VtFGu20UiARLuHA-SrYHjD_uSEil23W2F1NhdHQwucz-13oGkkJ0_S07HtR8OWY/pub?start=true&amp;loop=true&amp;delayms=3000,phish
https://l.ead.me/bfJbhR,phish
https://share.evernote.com/note/7b32a8d7-8c5b-a197-7d25-e0beaf75f502,phish
https://flowto.it/eWenCqUowA,phish
https://bit.ly/3qwfQIB,phish
https://bit.ly/3yKYLzj,phish
https://us11.campaign-archive.com/?u=253650a66c611d0d9960d04f5&id=e48dcabe59,phish
https://sites.google.com/view/74334634trf4346f438f4f/,phish
https://ipfs.best-practice.se/ipfs/bafybeib3nlskge2csgrj7xdd4w3vmws6j444lg6untn44s4hkxovyvunhe/south.html,phish
https://firebasestorage.googleapis.com/v0/b/srmaster-3e0e8.appspot.com/o/REVENGER.jpg?alt=media&token=f4f35bff-72c6-4f56-ae67-ea2379366dd5,phish
https://new.express.adobe.com/webpage/JL56PraiGOUDm,phish
https://new.express.adobe.com/webpage/MvYrbtgShPIma,phish
https://l.ead.me/bfKY3e,phish
https://share.hsforms.com/1SPeC4F7RRmuoZukL_wHr9gsofsz,phish
https://docs.google.com/presentation/d/e/2PACX-1vQDjJ_-UQhiCX_M_a3SBz2FQ0NyGqj64znV2BDQE-NZoxUX_fh77Q9CZxnwtijC3c3tGui3FysKNd88/pub?start=false&loop=false&delayms=3000,phish
